Year,Player,Team,Match Number,Opposition,Date,Balls,Overs,Runs Given,Wickets,Economy Rate,Average,Strike Rate,Dots,4s,6s,Boundaries Conceded,Wides,No Balls,Extras Given,Result
2008,MS Gony,Chennai Super Kings,7,Deccan Chargers,2008-05-06,18,3.0,15,1,5.0,15.0,18.0,9,2,0,2,0,0,0,Lost
2008,CK Kapugedera,Chennai Super Kings,8,Delhi Capitals,2008-05-08,6,1.0,15,0,15.0,,,0,3,0,3,0,0,0,Won
2008,JA Morkel,Chennai Super Kings,8,Delhi Capitals,2008-05-08,24,4.0,35,2,8.75,17.5,12.0,7,5,0,5,0,2,2,Won
2008,L Balaji,Chennai Super Kings,8,Delhi Capitals,2008-05-08,24,4.0,35,2,8.75,17.5,12.0,5,4,1,5,0,0,0,Won
2008,M Muralitharan,Chennai Super Kings,8,Delhi Capitals,2008-05-08,24,4.0,25,0,6.25,,,6,2,0,2,3,0,3,Won
2008,MS Gony,Chennai Super Kings,8,Delhi Capitals,2008-05-08,24,4.0,36,1,9.0,36.0,24.0,5,3,1,4,1,0,1,Won
2008,P Amarnath,Chennai Super Kings,8,Delhi Capitals,2008-05-08,18,3.0,35,0,11.67,,,3,5,1,6,0,0,0,Won
2008,CK Kapugedera,Chennai Super Kings,9,Punjab Kings,2008-05-10,6,1.0,8,0,8.0,,,0,0,0,0,0,0,0,Won
2008,JA Morkel,Chennai Super Kings,9,Punjab Kings,2008-05-10,24,4.0,25,1,6.25,25.0,24.0,10,1,1,2,0,0,0,Won
2008,L Balaji,Chennai Super Kings,9,Punjab Kings,2008-05-10,24,4.0,24,5,6.0,4.8,4.8,12,0,2,2,1,0,1,Won
2008,M Muralitharan,Chennai Super Kings,9,Punjab Kings,2008-05-10,24,4.0,32,1,8.0,32.0,24.0,9,1,2,3,1,0,1,Won
2008,MS Gony,Chennai Super Kings,9,Punjab Kings,2008-05-10,24,4.0,38,1,9.5,38.0,24.0,11,3,3,6,0,0,0,Won
2008,P Amarnath,Chennai Super Kings,9,Punjab Kings,2008-05-10,18,3.0,35,1,11.67,35.0,18.0,4,3,2,5,0,0,0,Won
2008,CK Kapugedera,Chennai Super Kings,10,Mumbai Indians,2008-05-14,5,0.5,26,0,31.2,,,0,2,3,5,0,0,0,Lost
2008,JA Morkel,Chennai Super Kings,10,Mumbai Indians,2008-05-14,18,3.0,44,0,14.67,,,7,3,5,8,2,0,2,Lost
2008,Joginder Sharma,Chennai Super Kings,10,Mumbai Indians,2008-05-14,18,3.0,24,1,8.0,24.0,18.0,8,2,1,3,3,0,3,Lost
2008,L Balaji,Chennai Super Kings,10,Mumbai Indians,2008-05-14,12,2.0,9,0,4.5,,,9,1,0,1,3,0,3,Lost
2008,M Muralitharan,Chennai Super Kings,10,Mumbai Indians,2008-05-14,12,2.0,20,0,10.0,,,3,3,0,3,1,0,1,Lost
2008,MS Gony,Chennai Super Kings,10,Mumbai Indians,2008-05-14,18,3.0,31,0,10.33,,,10,1,3,4,3,0,3,Lost
2008,JA Morkel,Chennai Super Kings,11,Kolkata Knight Riders,2008-05-18,24,4.0,25,0,6.25,,,9,2,0,2,1,0,1,Won
2008,L Balaji,Chennai Super Kings,11,Kolkata Knight Riders,2008-05-18,24,4.0,36,1,9.0,36.0,24.0,3,4,0,4,2,0,2,Won
2008,M Muralitharan,Chennai Super Kings,11,Kolkata Knight Riders,2008-05-18,24,4.0,41,0,10.25,,,6,3,3,6,0,0,0,Won
2008,M Ntini,Chennai Super Kings,11,Kolkata Knight Riders,2008-05-18,24,4.0,21,4,5.25,5.25,6.0,14,4,0,4,0,2,2,Won
2008,MS Gony,Chennai Super Kings,11,Kolkata Knight Riders,2008-05-18,24,4.0,17,0,4.25,,,13,2,0,2,0,0,0,Won
2008,JA Morkel,Chennai Super Kings,12,Royal Challengers Bengaluru,2008-05-21,24,4.0,32,4,8.0,8.0,6.0,8,4,0,4,0,0,0,Lost
2008,L Balaji,Chennai Super Kings,12,Royal Challengers Bengaluru,2008-05-21,24,4.0,34,1,8.5,34.0,24.0,7,4,1,5,0,0,0,Lost
2008,M Muralitharan,Chennai Super Kings,12,Royal Challengers Bengaluru,2008-05-21,24,4.0,19,1,4.75,19.0,24.0,11,1,0,1,0,0,0,Lost
2008,M Ntini,Chennai Super Kings,12,Royal Challengers Bengaluru,2008-05-21,24,4.0,27,0,6.75,,,12,5,0,5,0,0,0,Lost
2008,MS Gony,Chennai Super Kings,12,Royal Challengers Bengaluru,2008-05-21,24,4.0,11,2,2.75,5.5,12.0,13,0,0,0,1,0,1,Lost
2008,JA Morkel,Chennai Super Kings,13,Rajasthan Royals,2008-05-24,24,4.0,35,2,8.75,17.5,12.0,6,5,0,5,0,0,0,Lost
2008,L Balaji,Chennai Super Kings,13,Rajasthan Royals,2008-05-24,18,3.0,45,0,15.0,,,2,4,3,7,0,0,0,Lost
2008,M Muralitharan,Chennai Super Kings,13,Rajasthan Royals,2008-05-24,24,4.0,31,0,7.75,,,7,2,1,3,1,0,1,Lost
2008,M Ntini,Chennai Super Kings,13,Rajasthan Royals,2008-05-24,24,4.0,43,0,10.75,,,8,5,2,7,0,1,1,Lost
2008,MS Gony,Chennai Super Kings,13,Rajasthan Royals,2008-05-24,18,3.0,32,0,10.67,,,5,4,1,5,0,0,0,Lost
2008,SK Raina,Chennai Super Kings,13,Rajasthan Royals,2008-05-24,12,2.0,20,1,10.0,20.0,12.0,2,0,2,2,0,0,0,Lost
2008,JA Morkel,Chennai Super Kings,14,Deccan Chargers,2008-05-27,24,4.0,37,2,9.25,18.5,12.0,4,3,1,4,3,0,3,Won
2008,L Balaji,Chennai Super Kings,14,Deccan Chargers,2008-05-27,24,4.0,34,2,8.5,17.0,12.0,7,4,1,5,0,0,0,Won
2008,M Muralitharan,Chennai Super Kings,14,Deccan Chargers,2008-05-27,24,4.0,22,1,5.5,22.0,24.0,8,1,0,1,2,0,2,Won
2008,M Ntini,Chennai Super Kings,14,Deccan Chargers,2008-05-27,24,4.0,24,1,6.0,24.0,24.0,12,2,1,3,2,0,2,Won
2008,MS Gony,Chennai Super Kings,14,Deccan Chargers,2008-05-27,24,4.0,21,1,5.25,21.0,24.0,12,3,0,3,0,0,0,Won
2008,JA Morkel,Chennai Super Kings,15,Punjab Kings,2008-05-31,24,4.0,27,2,6.75,13.5,12.0,12,3,1,4,0,0,0,Won
2008,L Balaji,Chennai Super Kings,15,Punjab Kings,2008-05-31,24,4.0,27,0,6.75,,,8,4,0,4,0,0,0,Won
2008,M Muralitharan,Chennai Super Kings,15,Punjab Kings,2008-05-31,24,4.0,19,1,4.75,19.0,24.0,12,1,0,1,1,0,1,Won
2008,M Ntini,Chennai Super Kings,15,Punjab Kings,2008-05-31,24,4.0,23,2,5.75,11.5,12.0,14,2,1,3,0,0,0,Won
2008,MS Gony,Chennai Super Kings,15,Punjab Kings,2008-05-31,24,4.0,14,2,3.5,7.0,12.0,16,1,0,1,1,0,1,Won
2008,JA Morkel,Chennai Super Kings,16,Rajasthan Royals,2008-06-01,24,4.0,25,2,6.25,12.5,12.0,9,1,0,1,3,5,8,Lost
2008,L Balaji,Chennai Super Kings,16,Rajasthan Royals,2008-06-01,24,4.0,42,0,10.5,,,7,5,1,6,2,0,2,Lost
2008,M Muralitharan,Chennai Super Kings,16,Rajasthan Royals,2008-06-01,24,4.0,39,2,9.75,19.5,12.0,8,0,4,4,0,0,0,Lost
2008,M Ntini,Chennai Super Kings,16,Rajasthan Royals,2008-06-01,24,4.0,21,0,5.25,,,11,3,0,3,0,0,0,Lost
2008,MS Gony,Chennai Super Kings,16,Rajasthan Royals,2008-06-01,24,4.0,30,1,7.5,30.0,24.0,8,3,0,3,0,0,0,Lost
2008,A Symonds,Deccan Chargers,1,Kolkata Knight Riders,2008-04-20,12,2.0,20,0,10.0,,,3,0,1,1,6,1,7,Lost
2008,PP Ojha,Deccan Chargers,1,Kolkata Knight Riders,2008-04-20,24,4.0,18,2,4.5,9.0,12.0,11,0,1,1,2,0,2,Lost
2008,RP Singh,Deccan Chargers,1,Kolkata Knight Riders,2008-04-20,18,3.0,15,1,5.0,15.0,18.0,9,2,0,2,0,0,0,Lost
2008,SB Bangar,Deccan Chargers,1,Kolkata Knight Riders,2008-04-20,18,3.0,19,0,6.33,,,13,1,1,2,6,0,6,Lost
2008,SB Styris,Deccan Chargers,1,Kolkata Knight Riders,2008-04-20,24,4.0,19,0,4.75,,,14,1,1,2,1,0,1,Lost
2008,WPUJC Vaas,Deccan Chargers,1,Kolkata Knight Riders,2008-04-20,18,3.0,9,2,3.0,4.5,9.0,11,1,0,1,0,0,0,Lost
2008,A Symonds,Deccan Chargers,2,Delhi Capitals,2008-04-22,12,2.0,35,0,17.5,,,4,4,3,7,0,0,0,Lost
2008,PP Ojha,Deccan Chargers,2,Delhi Capitals,2008-04-22,6,1.0,7,0,7.0,,,2,0,0,0,4,0,4,Lost
2008,RP Singh,Deccan Chargers,2,Delhi Capitals,2008-04-22,18,3.0,27,1,9.0,27.0,18.0,7,5,0,5,1,0,1,Lost
2008,SB Bangar,Deccan Chargers,2,Delhi Capitals,2008-04-22,12,2.0,30,0,15.0,,,3,3,2,5,1,0,1,Lost
2008,Shahid Afridi,Deccan Chargers,2,Delhi Capitals,2008-04-22,12,2.0,17,0,8.5,,,3,0,1,1,0,0,0,Lost
2008,WPUJC Vaas,Deccan Chargers,2,Delhi Capitals,2008-04-22,18,3.0,22,0,7.33,,,7,3,0,3,1,0,1,Lost
2008,A Symonds,Deccan Chargers,3,Rajasthan Royals,2008-04-24,17,2.5,46,0,16.24,,,2,2,5,7,0,0,0,Lost
2008,D Kalyankrishna,Deccan Chargers,3,Rajasthan Royals,2008-04-24,18,3.0,30,1,10.0,30.0,18.0,4,2,2,4,0,0,0,Lost
2008,PP Ojha,Deccan Chargers,3,Rajasthan Royals,2008-04-24,12,2.0,23,0,11.5,,,3,3,1,4,0,0,0,Lost
2008,RP Singh,Deccan Chargers,3,Rajasthan Royals,2008-04-24,24,4.0,44,1,11.0,44.0,24.0,8,4,3,7,1,2,3,Lost
2008,Shahid Afridi,Deccan Chargers,3,Rajasthan Royals,2008-04-24,24,4.0,28,3,7.0,9.33,8.0,9,2,1,3,1,0,1,Lost
2008,WPUJC Vaas,Deccan Chargers,3,Rajasthan Royals,2008-04-24,24,4.0,42,1,10.5,42.0,24.0,8,5,2,7,0,0,0,Lost
2008,D Kalyankrishna,Deccan Chargers,4,Mumbai Indians,2008-04-27,12,2.0,23,0,11.5,,,2,2,1,3,0,0,0,Won
2008,DNT Zoysa,Deccan Chargers,4,Mumbai Indians,2008-04-27,24,4.0,30,1,7.5,30.0,24.0,11,3,1,4,1,2,3,Won
2008,PP Ojha,Deccan Chargers,4,Mumbai Indians,2008-04-27,12,2.0,14,0,7.0,,,4,2,0,2,0,0,0,Won
2008,RP Singh,Deccan Chargers,4,Mumbai Indians,2008-04-27,24,4.0,15,2,3.75,7.5,12.0,14,2,0,2,2,0,2,Won
2008,SB Bangar,Deccan Chargers,4,Mumbai Indians,2008-04-27,24,4.0,34,2,8.5,17.0,12.0,8,4,1,5,0,0,0,Won
2008,Shahid Afridi,Deccan Chargers,4,Mumbai Indians,2008-04-27,24,4.0,32,2,8.0,16.0,12.0,10,1,2,3,0,1,1,Won
2008,D Kalyankrishna,Deccan Chargers,5,Punjab Kings,2008-05-01,18,3.0,34,1,11.33,34.0,18.0,4,4,1,5,2,0,2,Lost
2008,DNT Zoysa,Deccan Chargers,5,Punjab Kings,2008-05-01,24,4.0,32,1,8.0,32.0,24.0,9,4,1,5,0,0,0,Lost
2008,RP Singh,Deccan Chargers,5,Punjab Kings,2008-05-01,23,3.5,36,0,9.39,,,6,5,0,5,2,0,2,Lost
2008,SB Bangar,Deccan Chargers,5,Punjab Kings,2008-05-01,24,4.0,26,0,6.5,,,9,3,0,3,0,0,0,Lost
2008,Shahid Afridi,Deccan Chargers,5,Punjab Kings,2008-05-01,18,3.0,28,0,9.33,,,3,4,0,4,0,0,0,Lost
2008,Y Venugopal Rao,Deccan Chargers,5,Punjab Kings,2008-05-01,6,1.0,9,0,9.0,,,1,1,0,1,0,0,0,Lost
2008,DP Vijaykumar,Deccan Chargers,13,Royal Challengers Bengaluru,2008-05-03,18,3.0,18,0,6.0,,,8,3,0,3,0,0,0,Lost
2008,PP Ojha,Deccan Chargers,13,Royal Challengers Bengaluru,2008-05-03,24,4.0,28,2,7.0,14.0,12.0,4,1,1,2,0,0,0,Lost
2008,RP Singh,Deccan Chargers,13,Royal Challengers Bengaluru,2008-05-03,24,4.0,41,3,10.25,13.67,8.0,8,8,0,8,1,0,1,Lost
2008,SB Bangar,Deccan Chargers,13,Royal Challengers Bengaluru,2008-05-03,6,1.0,14,0,14.0,,,0,1,1,2,0,0,0,Lost
2008,SB Styris,Deccan Chargers,13,Royal Challengers Bengaluru,2008-05-03,24,4.0,29,1,7.25,29.0,24.0,8,0,2,2,1,0,1,Lost
2008,Shahid Afridi,Deccan Chargers,13,Royal Challengers Bengaluru,2008-05-03,24,4.0,23,1,5.75,23.0,24.0,6,2,0,2,0,0,0,Lost
2008,DP Vijaykumar,Deccan Chargers,7,Chennai Super Kings,2008-05-06,18,3.0,17,1,5.67,17.0,18.0,11,3,0,3,0,0,0,Won
2008,PP Ojha,Deccan Chargers,7,Chennai Super Kings,2008-05-06,24,4.0,22,1,5.5,22.0,24.0,10,0,1,1,1,0,1,Won
2008,RP Singh,Deccan Chargers,7,Chennai Super Kings,2008-05-06,18,3.0,12,2,4.0,6.0,9.0,10,1,0,1,2,0,2,Won
2008,SB Bangar,Deccan Chargers,7,Chennai Super Kings,2008-05-06,24,4.0,36,1,9.0,36.0,24.0,9,2,2,4,0,0,0,Won
2008,SB Styris,Deccan Chargers,7,Chennai Super Kings,2008-05-06,18,3.0,24,1,8.0,24.0,18.0,8,1,2,3,1,0,1,Won
2008,Shahid Afridi,Deccan Chargers,7,Chennai Super Kings,2008-05-06,18,3.0,27,1,9.0,27.0,18.0,5,5,0,5,0,0,0,Won
2008,DP Vijaykumar,Deccan Chargers,8,Rajasthan Royals,2008-05-09,6,1.0,10,0,10.0,,,2,2,0,2,0,0,0,Lost
2008,PP Ojha,Deccan Chargers,8,Rajasthan Royals,2008-05-09,24,4.0,47,1,11.75,47.0,24.0,6,5,1,6,6,0,6,Lost
2008,RP Singh,Deccan Chargers,8,Rajasthan Royals,2008-05-09,24,4.0,24,1,6.0,24.0,24.0,13,3,0,3,1,0,1,Lost
2008,SB Bangar,Deccan Chargers,8,Rajasthan Royals,2008-05-09,12,2.0,20,0,10.0,,,2,3,0,3,0,0,0,Lost
2008,SB Styris,Deccan Chargers,8,Rajasthan Royals,2008-05-09,12,2.0,14,0,7.0,,,5,0,1,1,1,0,1,Lost
2008,Shahid Afridi,Deccan Chargers,8,Rajasthan Royals,2008-05-09,12,2.0,10,0,5.0,,,5,1,0,1,0,0,0,Lost
2008,Y Venugopal Rao,Deccan Chargers,8,Rajasthan Royals,2008-05-09,6,1.0,15,0,15.0,,,0,2,0,2,2,0,2,Lost
2008,DP Vijaykumar,Deccan Chargers,9,Kolkata Knight Riders,2008-05-11,18,3.0,21,1,7.0,21.0,18.0,8,2,0,2,0,2,2,Lost
2008,PP Ojha,Deccan Chargers,9,Kolkata Knight Riders,2008-05-11,12,2.0,25,0,12.5,,,3,2,2,4,1,0,1,Lost
2008,RP Singh,Deccan Chargers,9,Kolkata Knight Riders,2008-05-11,24,4.0,59,1,14.75,59.0,24.0,5,7,3,10,1,0,1,Lost
2008,SB Bangar,Deccan Chargers,9,Kolkata Knight Riders,2008-05-11,6,1.0,10,0,10.0,,,2,2,0,2,0,0,0,Lost
2008,SB Styris,Deccan Chargers,9,Kolkata Knight Riders,2008-05-11,18,3.0,28,0,9.33,,,9,3,2,5,0,0,0,Lost
2008,WPUJC Vaas,Deccan Chargers,9,Kolkata Knight Riders,2008-05-11,18,3.0,36,1,12.0,36.0,18.0,5,4,2,6,0,0,0,Lost
2008,Y Venugopal Rao,Deccan Chargers,9,Kolkata Knight Riders,2008-05-11,24,4.0,24,0,6.0,,,10,2,0,2,1,0,1,Lost
2008,DP Vijaykumar,Deccan Chargers,10,Delhi Capitals,2008-05-15,24,4.0,24,1,6.0,24.0,24.0,11,1,1,2,0,0,0,Lost
2008,PM Sarvesh Kumar,Deccan Chargers,10,Delhi Capitals,2008-05-15,18,3.0,24,0,8.0,,,5,3,0,3,1,0,1,Lost
2008,PP Ojha,Deccan Chargers,10,Delhi Capitals,2008-05-15,12,2.0,19,2,9.5,9.5,6.0,3,2,1,3,1,0,1,Lost
2008,RP Singh,Deccan Chargers,10,Delhi Capitals,2008-05-15,24,4.0,50,0,12.5,,,6,4,3,7,1,0,1,Lost
2008,SB Styris,Deccan Chargers,10,Delhi Capitals,2008-05-15,24,4.0,33,0,8.25,,,5,3,0,3,1,0,1,Lost
2008,Shahid Afridi,Deccan Chargers,10,Delhi Capitals,2008-05-15,6,1.0,18,0,18.0,,,0,2,1,3,0,0,0,Lost
2008,Y Venugopal Rao,Deccan Chargers,10,Delhi Capitals,2008-05-15,12,2.0,23,0,11.5,,,1,3,0,3,1,0,1,Lost
2008,DNT Zoysa,Deccan Chargers,11,Mumbai Indians,2008-05-18,18,3.0,37,0,12.33,,,4,5,1,6,0,3,3,Lost
2008,DP Vijaykumar,Deccan Chargers,11,Mumbai Indians,2008-05-18,12,2.0,24,0,12.0,,,4,2,1,3,4,2,6,Lost
2008,PP Ojha,Deccan Chargers,11,Mumbai Indians,2008-05-18,24,4.0,23,0,5.75,,,8,3,0,3,0,0,0,Lost
2008,RP Singh,Deccan Chargers,11,Mumbai Indians,2008-05-18,24,4.0,35,3,8.75,11.67,8.0,12,4,2,6,0,0,0,Lost
2008,Shahid Afridi,Deccan Chargers,11,Mumbai Indians,2008-05-18,24,4.0,23,2,5.75,11.5,12.0,9,1,1,2,1,0,1,Lost
2008,Y Venugopal Rao,Deccan Chargers,11,Mumbai Indians,2008-05-18,18,3.0,25,2,8.33,12.5,9.0,6,2,1,3,2,0,2,Lost
2008,DP Vijaykumar,Deccan Chargers,12,Punjab Kings,2008-05-23,12,2.0,24,0,12.0,,,5,3,1,4,0,0,0,Lost
2008,PP Ojha,Deccan Chargers,12,Punjab Kings,2008-05-23,24,4.0,30,2,7.5,15.0,12.0,8,0,2,2,3,0,3,Lost
2008,RG Sharma,Deccan Chargers,12,Punjab Kings,2008-05-23,24,4.0,25,1,6.25,25.0,24.0,6,2,0,2,1,0,1,Lost
2008,RP Singh,Deccan Chargers,12,Punjab Kings,2008-05-23,21,3.3,37,0,10.57,,,3,4,1,5,1,0,1,Lost
2008,SB Styris,Deccan Chargers,12,Punjab Kings,2008-05-23,24,4.0,36,1,9.0,36.0,24.0,6,1,3,4,0,0,0,Lost
2008,Y Venugopal Rao,Deccan Chargers,12,Punjab Kings,2008-05-23,12,2.0,23,0,11.5,,,4,3,1,4,0,0,0,Lost
2008,DB Ravi Teja,Deccan Chargers,6,Royal Challengers Bengaluru,2008-05-25,12,2.0,19,1,9.5,19.0,12.0,3,0,2,2,0,0,0,Lost
2008,DP Vijaykumar,Deccan Chargers,6,Royal Challengers Bengaluru,2008-05-25,24,4.0,29,0,7.25,,,7,3,1,4,0,0,0,Lost
2008,LPC Silva,Deccan Chargers,6,Royal Challengers Bengaluru,2008-05-25,6,1.0,21,0,21.0,,,0,0,3,3,0,0,0,Lost
